path,prediction,ground_truth
A8_217.wav,tɛː3 kuː3 phaː3 dɔ3 tɤ ɔ3,kʰai̯55 hwei̯51 tɤ0 hwei̯51 ʈʂʰaŋ214 ku55 tɕi51 ʈʂʐ̩35 jou̯214 aɚ̯51 ʂʐ̩35 aɚ̯51 ʂɤ51 ʂʐ̩51 tu51 aɚ̯35 u214 hou̯51 ʂʐ̩51 wai̯51 tɤ0 tswei̯51 kau̯55 tɕʰi51 wən55 ʈʂʰaŋ35 ta35 san55 ʂʐ̩0 san55 ʂɤ51 ʂʐ̩51 tu51 tswo214 jou̯51
D21_765.wav,sɛː3 luː3 laː3 saː3 3 na53,tsai̯51 kən55 tɕy51 ti51 tje55 njaŋ35 mən0 hai̯35 ɕjaŋ214 tɕjau̯51 ny214 aɚ̯0 tɕʰjaŋ214 ʈʂɤ0 tswo51 hwa55 tɕjau̯51 swo214 na51 hɤ35 lwo35 ku214 tsʰʊŋ35 je51 wan214 i51 ʈʂʐ̩35 ʈʂʰwei̯55 tau̯51 tʰjɛn55 miŋ35
D12_874.wav,t͡ɕuː3 u3 tuː3 ɔŋ3 thɔ1 51,jou̯35 y35 ʈʂwo35 tsz̩0 ʈʂʰʐ̩214 tsʰwən51 pi214 ʂou̯214 wan51 ʂau̯55 ta51 aɚ̯35 hwei̯51 waŋ214 ʂaŋ51 hwa35 in55 tsʰz̩214 nəŋ35 wan35 tɕʰɥɛn35 in214 mwo51 tsai̯51 ɕjou̯51 tsz̩0 li214
D31_841.wav,purː3 saː3aː3 waː3 aː1 bː51,ʂou̯55 kou̯51 jau̯55 ɥe55 fa55 ʈʂʰu55 hou̯51 ʈʂu214 jau̯51 jau̯55 ɥe55 tʰjau̯35 tɕjɛn51 kai̯214 pjɛn51 tɤ0 ʂou̯55 kou̯51 jau̯55 ɥe55 ʐən35 iŋ55 taŋ55 li51 tɕi35 tʰʊŋ55 ʈʂʐ̩55 swo35 jou̯214 ʂou̯51 jau̯55 ɥe55 ʐən35
B4_404.wav,kɛɕ3 lɛuː3 taːaː3 tɔː ː51,je51 tʰi214 ʐu214 je214 kʰai̯55 fa55 lɤ0 ʈʂʰau̯55 kau̯55 wən55 mje51 tɕyn55 nai̯214 iŋ55 aɚ̯35 pʰei̯51 faŋ55 nai̯214 wei̯35 ʂəŋ55 su51 tɕʰjaŋ35 hwa51 nai̯214 kʰɤ35 kʰɤ214 nai̯214 kwo214 ʈʂʐ̩55 nai̯214 təŋ214
B32_377.wav,kuː3 luː3 saː3 waː3 waː3 tha3,jʊŋ51 ʐən35 tan55 wei̯51 i55 tɕy51 tɕʰjɛn35 kʰwan214 kwei̯55 tiŋ51 tsʰai̯35 tɕjɛn214 ʐən35 ɥɛn35 tsai̯51 ljou̯51 kɤ0 ɥe51 nei̯51 lu51 jʊŋ51 ʐən35 ɥɛn35 tɤ0 iŋ55 taŋ55 jou̯55 ɕjɛn55 lu51 jʊŋ51 pei̯51 tsʰai̯35 tɕjɛn214 tɤ0 ʐən35 ɥɛn35
C18_600.wav,sɛː3 ʔaː3 thaː3 ki51,tsai̯51 tʰa214 ʂan55 iŋ55 ɕjʊŋ35 tʰwan35 wei̯51 wən51 jɛn214 ʈʂʰu55 ʂʐ̩35 kwan55 piŋ55 mən0 kʰan51 wan35 jɛn214 ʈʂʰu55 hou̯51 jʊŋ51 ʈʂʊŋ55 hwa35 fəŋ55 ku214 ʈʂan51 ʂʐ̩51 pən214 sɤ51 lai̯35 tsan51 mei̯214 jɛn214 ʈʂʐ̩35 ɥɛn35
A34_62.wav,thːuː3 th3 kɔŋ3 thɔː3t3 t53,pən214 ʂu55 ʈʂʊŋ55 tɤ0 tsʰʊŋ35 pai̯35 tsʰau̯214 ɥɛn35 tau̯51 san55 wei̯51 ʂu55 u55 tʰəŋ35 je214 ɕjɛn55 ʂəŋ0 fan51 ai̯51 nʊŋ35 təŋ214 pʰjɛn55 pei̯51 ɕɥɛn214 ʐu51 ʈʂʊŋ55 ɕɥe35 y214 wən35 kʰɤ51 pən214
C4_586.wav,ti3ː3 saː14 laːaː ː3 51,ʂʐ̩35 san55 ʐʐ̩51 ʂʐ̩35 tɕjou̯214 ʂʐ̩35 ʈʂəŋ214 ʈʂa35 hwaŋ214 ɥe51 han35 tʰi214 y51 kwan214 nei̯51 i55 ʈʂʰaŋ214 wei̯51 mjɛn214 y214 fan214 wei̯51 mjɛn214 tɤ0 ʈʂəŋ55 two35 kʰai̯55 ʂʐ̩214 lɤ0
B12_273.wav,ph͡ɕuː3 ka3 aː3 bɔaːs ɛ ɛːf51,kʰwei̯35 i55 jou̯51 pʰai̯51 sz̩51 sou̯55 tɕjɛn51 ʈʂʰwan35 tsʰʊŋ35 hai̯214 ʂaŋ51 tsəŋ55 ɥɛn35 pei̯51 ʈʂəŋ51 tɕyn55 tɕi55 ʈʂʰən35 i51 sou̯55 tɕi55 ʂaŋ55 ljaŋ214 sou̯55 tsʰaŋ55 hwaŋ35 tʰau̯35 tsʰwan51
D8_971.wav,t͡ɕː3 uː3 puːaː3 ʔaː3 wɔː3 tɛ aː51,tswei̯51 hou̯51 sən55 kwai̯51 sʊŋ51 kou̯214 ti51 ɕjau̯214 tu55 tʰa55 tsɤ35 kʰai̯55 ʈʂʰɤ55 pa214 tɕi55 tʰou̯35 saŋ55 ni35 tsai̯51 hwei̯35 saŋ55 ni35 wei̯51 tsai̯51 nan35 kaŋ214 ʈʂʰɤ55 ʈʂan51 fu51 tɕin51 tɤ0 pʰjɛn55 pʰi51 su51 ʂɤ51
A14_33.wav,t͡ɕuː3 waːt̚1hɔ snhɔ ŋ ŋ ɔɛŋ3,y214 waŋ35 wei̯214 sz̩51 pʰiŋ35 ʂʐ̩51 hwo51 ʈʂʰɤ55 sz̩55 tɕi55 tu51 ta51 pʰiŋ35 ɥe51 y51 tɕje35 ʈʂwaŋ55 ɕje51 kʊŋ55 ljou̯35 ʈʂʰwən55 ʂan55 i51 tʰʊŋ35 ʈʂwei̯55 kan214 tʰau̯35 pʰau̯214 tɤ0 an51 fan51
C12_647.wav,mɔː4 waː3 taːn3 waː3 waː51,ni214 tɤ0 tɕje214 mən0 aɚ̯0 nɤ0 wo214 maŋ35 iŋ35 ʂaŋ51 tɕʰy0 wən51 wo214 mən0 ʈʂɤ51 aɚ̯0 i55 paŋ55 tsʰau̯55 lau̯214 je35 mən0 aɚ̯35 təŋ214 ʈʂɤ0 hɤ35 tʰa55 mən0 ʐən51 ʂʐ̩0 ʐən51 ʂʐ̩0 nɤ0
A36_22.wav,haː3 sjaw3 kaː3 laː 3 raː 51,aɚ̯35 ɥe55 han51 ni51 tɕʰɥe51 pʰjɛn55 pʰjɛn55 jau̯51 ʂəŋ55 hwo35 tsai̯51 ʈʂɤ51 jaŋ51 tɤ0 ʂʐ̩51 tɕje51 li214 pu51 ʈʂʐ̩55 tɕʰi35 ku51 an55 tsai̯51 tan51 ɥɛn51 tʰa55 tsou̯214 yn51 tan51 ɥɛn51 u55 aɚ̯214 tsʰz̩35 tsou̯214 yn51
C12_503.wav,tuː3 ː w3 wɔː3 tɔːa3 thaː3 thaː51,tsʰz̩214 wai̯51 ʈʂʰou̯51 miŋ35 ʈʂau̯55 ʈʂu51 tɤ0 ʐʐ̩51 pən214 ny214 tɕjɛn51 tje35 ʈʂʰwan55 tau̯214 faŋ55 tsz̩214 je214 tsai̯51 ʈʂɤ51 li214 tʰʊŋ35 məŋ35 ku214 waŋ35 je0 ʈʂʐ̩55 tsz̩214 tɕy214 ɕiŋ35 kwo51 hwən55 li214
D32_938.wav,kaːuː3 taː3 tɤː3 thɔ ta3 th54,ʈʂau̯55 pjau̯55 wən35 tɕjɛn51 ʈʂʊŋ55 swo214 lje51 kʊŋ55 ʈʂʰəŋ35 ljaŋ51 jou̯214 u51 ʈʂʰa55 ʂʐ̩35 iŋ55 taŋ55 yn35 ɕy214 ʈʂʊŋ51 pjau̯55 tɕja51 kɤ35 tswo51 ɕjaŋ55 iŋ51 tʰjau̯35 ʈʂəŋ214
C18_685.wav,phuː3 rua45 sauː14 wa3 phaː51,pu51 fən55 pje35 hɤ35 swan51 hwo51 ʈʂɤ214 pu51 nəŋ35 ʈʂwən214 tɕʰɥe51 hɤ35 swan51 tɤ0 tɕʰi35 fei̯55 iŋ55 ʂwei̯51 lau̯35 u51 iŋ55 y214 hwo51 u51 hwo51 iŋ55 ʂwei̯51 lau̯35 u51 i35 piŋ51 ʈʂəŋ55 ʂou̯55 tsəŋ55 ʈʂʐ̩35 ʂwei̯51
C32_712.wav,puɕːuː3 tu3 kaː3 waː3 thɤ4ːŋ51,ʈʂɤ51 tɕʰjaŋ35 tɕiŋ51 tɤ0 ɕin55 in55 ly51 i51 wei̯51 ʈʂɤ0 wo214 kwo35 tɕi35 ɕy55 tɤ0 kʊŋ55 je51 ɥɛn35 ljau̯51 ləŋ214 ʈʂa35 pau̯35 pan214 tɤ0 ʂəŋ55 ʈʂʰan214 nəŋ35 li51 məŋ214 tsəŋ55 lɤ0 pai̯214 fən55 ʈʂʐ̩55 aɚ̯51 ʂʐ̩35
A7_220.wav,kɔʔuː3 thaː 4 laːŋ3 aː3 taː3 3 wi 51,taŋ55 ʂʐ̩35 ʈʂʐ̩214 ʈʂaŋ55 tɕʰi35 tɕʰɥe55 wo214 mən0 tɕjou̯51 jʊŋ51 fei̯51 tɕjou̯51 wən35 tɕjɛn51 tɤ0 pei̯51 mjɛn51 lai̯35 jou̯35 in51 swei̯55 hən214 tsʰu55 tsʰau̯55 tan51 tsʊŋ214 swan51 kei̯214 mei̯214 kɤ0 tsu214 in51 lɤ0 i51 pən214
D21_913.wav,piː3 aː3 haː3 paː3 ʔe 51,ʈʂɤ51 ɕje55 twei̯51 hwa51 hwo51 tsa35 hwa51 jou̯214 ʈʂʰaŋ35 jou̯214 twan214 jou̯214 ja214 jou̯214 su35 jou̯214 ʈʂɤ35 jou̯35 li214 jou̯214 ɕɥe35 jou̯214 ʂʐ̩35 kʰɤ214 je35 jou̯214 hwən55 jou̯214 su51
B22_449.wav,wan wuːn3 tuː3 saːw3 tuŋz ŋ1 naŋeɪɛː51,nan35 kwai̯51 mei̯214 kwo35 ʈʂu51 miŋ35 tswo51 tɕja55 swo55 lwo35 jau̯51 pa214 wa214 aɚ̯214 tʰəŋ35 hu35 pʰan51 tɤ0 ɕin55 ɕjɛn55 kʰʊŋ55 tɕʰi51 ʈʂwaŋ55 tɕin51 pʰiŋ35 tsz̩0 mai̯51 kei̯214 na51 ɕje55 ʂwei̯51 tsau̯214 tɕjau̯51 tɤ0 ʐən35 lɤ0
A11_76.wav,juː3 sɔʔ5 paː3 waː1,jɛn214 ɕja51 lou̯35 ɥe51 kai̯51 ɥe51 kau̯55 ɥe51 kai̯51 ɥe51 two55 ɥe51 kai̯51 ɥe51 pʰjau̯51 ljaŋ0 kʰɤ214 kai̯51 lou̯35 tɤ0 ʐən35 ɕin55 li214 tɕʰɥe51 ʂʐ̩51 ɥe51 lai̯35 ɥe51 mei̯35 ti214 aɚ̯0 lɤ0
A36_209.wav,miː3ŋ3 kaː3 ː3 seː53,pi51 kʰai̯55 twei̯51 faŋ55 lei̯35 ta35 ʈʂwei̯55 tsʊŋ55 tɤ0 mi51 tɕɥe35 tsai̯51 y35 tsai̯51 tɕi55 tʰi214 ʂaŋ51 pʰən55 tʰu35 tɤ0 tʰɤ51 ʂu55 tʰu35 ljau̯51 aɚ̯35 ʈʂɤ51 ʈʂʊŋ214 tʰɤ51 ʂu55 tʰu35 ljau̯51 ʂʐ̩51 ʐʐ̩51 pən214 jɛn35 ʈʂʐ̩51 tɤ0
A19_21.wav,saː is3 khɔː1 laː taoː1 kɔ̚2 aː3 tɤa51,san55 ʈʂʰən35 iŋ214 kʰu51 pjɛn55 wei̯214 hwei̯51 pjau̯214 ʂʐ̩51 ʈʂʰu35 iŋ214 ʂʐ̩51 tswo51 pʰin214 lu51 ɕjaŋ51 tai̯51 wai̯51 tʰa55 mən0 hai̯35 tɕjaŋ55 tʰwei̯55 ʈʂʰu55 two55 mei̯35 tʰi214 kwaŋ55 pʰan35 hɤ35 wən35 tsz̩51 tau̯214 ɕyn51 tsʰai̯35 ljau̯51
A23_232.wav,sɔɕuː3 wɔː3 thɔ5 wa4 a5 tɔːɔ51,tɕjau̯55 tɕɥɛn214 ʈʂʰʊŋ55 wan35 hou̯51 ʐəŋ35 ljou̯35 tsai̯51 an51 hɤ35 ʈʂʊŋ55 ku51 kʰɤ51 tɤ35 tau̯51 i55 fən51 hɤ35 ti214 pʰjɛn51 tʰʊŋ35 jaŋ51 ta51 ɕjau̯214 tɤ0 ʈʂau̯51 pʰjɛn51 kʊŋ51 kʰwo51 in51 ɕɥɛn214 tsɤ35 jʊŋ51
D8_985.wav,t͡uɕuː3 t͡huː3 kaŋthɔː3 tɔː t3 14,jou̯214 tɕiŋ55 jɛn51 tɤ0 tɕjau̯51 ɥɛn35 ʂwo55 pu35 pʰa51 ɕɥe35 ɥɛn35 tʰjau̯35 pʰi35 tau̯214 tan51 tɕjou̯51 pʰa51 ɕɥe35 ɥɛn35 ɕjaŋ51 wo214 tɕjou̯51 tɕjou̯0 ʈʂɤ51 jaŋ51 ʂwa214 sz̩35 kou̯214
A12_56.wav,thɕuː3 puː3 3 ɔ a3 taː3 tɤː5 taː51,tɕy51 ʂwo55 mu214 tɕʰin55 ʂəŋ55 ɕja51 mei̯35 i51 njɛn35 kʊŋ55 fu0 ʐan214 ʂaŋ51 lɤ0 i55 ʈʂʊŋ214 kwai̯51 piŋ51 pu51 ʈʂʰʐ̩55 pu51 hɤ55 lwan51 kʰu55 lwan51 nau̯51 tɕi35 tɤ0 wai̯51 pʰwo35 man214 ʂan55 pjɛn51 je214 tɕʰy51 ʈʂau̯214 tsʰau̯214 jau̯51 lai̯35 tɕʰy55 kwei̯214
D11_852.wav,huːru43 sɔː4 taː3 waː3 waː3 51,tsʰz̩214 tsʰz̩51 tɕjou̯51 ɥɛn35 u51 tsz̩55 pau̯55 kʰwo51 jau̯51 pʰin214 i55 ljau̯35 tɕʰi51 ɕje51 iŋ35 jaŋ35 pʰin214 wei̯51 ʂəŋ55 tɕʰiŋ55 tɕje35 jʊŋ51 pʰin214 i214 tɕi35 tɕʰi35 tʰa55 tɕjou̯51 tsai̯55 u51 pʰin214 təŋ214
B33_298.wav,miː3 k1 saːaː3 sɔ̯ŋ3 naː3 naː1 t51,i51 tʰjɛn55 je51 li214 pʰiŋ55 pʰaŋ55 lwan51 ɕjaŋ214 hou̯51 u55 i51 tɕjau̯214 ʂwei̯214 ʐu35 kʰwaŋ35 pʰu51 wo214 tɕje55 ljɛn35 tsʰʊŋ35 ʈʂʰwaŋ55 kʰou̯214 waŋ214 wai̯51 tɕʰiŋ55 tau̯51 ʈʂʰu55 ʂʐ̩35 tɕi214 tʰʊŋ214 y35 ʂwei̯214
A8_102.wav,tiː3 l3 uŋ3 thɔːkaːɔŋ3 tɔ3 n3,i35 tɕin51 mən35 wo214 pei̯51 tɕiŋ55 tai̯55 lɤ0 ʈʂɤ51 hu51 miŋ35 tɕjau̯51 pʰaŋ35 tɕi35 tɤ0 lau̯214 nʊŋ35 ʂʐ̩51 kʰaŋ51 mei̯214 ɥɛn35 ʈʂʰau̯35 fu51 ʂaŋ55 hwei̯35 ɕjaŋ55 tɤ0 lau̯214 piŋ55 tɕʰi55 tsz̩0 ʈʂʰaŋ35 njɛn35 jou̯214 piŋ51 tɕja55 tʰu35 sz̩51 pi51 i51 pʰin35 ʐu35 ɕi214
D4_986.wav,juɕː34 saː1 an 3 haːŋ neː3i a i53,ljou̯51 njɛn35 lai̯35 ʂən35 ʈʂʰʐ̩35 tau̯51 tɕʰiŋ35 tɕy51 tʰwan35 tʰai̯35 ʂaŋ51 wei̯51 kʰwaŋ51 kʊŋ55 ʐən51 ʈʂən55 jɛn214 ʈʂʰu55 tʰai̯35 ɕja51 i51 u51 wei̯51 wən51 lau̯214 kʰwaŋ51 kʊŋ55
A13_99.wav,pɔː3 kaː3 waː3 saː51,hʊŋ35 njaŋ35 tsz̩214 ʈʂʰa55 tɕin55 tsan55 tai̯51 in35 hwa55 pi214 mu214 tan55 ʂau̯35 jau̯0 ʂəŋ51 u214 pei̯51 tsʰʊŋ35 ʐʊŋ35 ʈʂʰu55 kɤ35 wan214 ʐwo51 yn35 mu214 tʰjɛn55 ɕjɛn55
B12_410.wav,pɔː3 luː3 taː3 bɔʔ51,tsʰau̯35 y35 iŋ55 iŋ214 ʂan55 san55 laŋ35 tɤ0 kʰən35 tɕʰiŋ214 ʂu55 ɕje214 lɤ0 ʈʂu51 fu35 i51 wən35 aɚ̯51 ʐən35 hɤ35 iŋ214 ljou̯35 njɛn51
A22_150.wav,t͡ɕuː3 kɔː kɔŋɔː ɔtn1,fu35 an55 kwaŋ214 kau̯51 kʊŋ55 sz̩55 faŋ55 mjɛn51 ʂwo55 tʰa55 mən0 piŋ51 pu35 tsan51 ʈʂʰəŋ35 ʈʂʰai̯55 məŋ51 lʊŋ35 ʈʂʰwən55 kwaŋ214 kau̯51 tan51 ʂaŋ51 tʰou̯0 jou̯214 ja55 li51 mei̯35 jou̯214 pan51 fa214
A11_137.wav,pɔɕthuː3 ʔaː1 w ra3 waː51,pu35 tɕʰi51 ja214 pu51 pi51 su35 hwa51 su35 wei̯35 ja214 hwa51 ja214 wei̯35 su35 su35 pu51 ʂaŋ55 ja214 ja214 su35 kʊŋ51 ʂaŋ214
A8_79.wav,kɔː3 luː3 thaw3 lhɔː3khɔː3 thɤ14,mei̯214 ʐʊŋ35 pʰin214 tɕjɛn214 fei̯35 jau̯51 iŋ35 jaŋ214 je51 ʂʐ̩51 ʈʂʰaŋ214 tsou̯214 tɕʰjau̯51 jou̯214 ʐən35 ʐən51 wei̯35 ʂʐ̩51 kʰau̯51 kwaŋ214 kau̯51 iŋ51 ʂan55 hwo35 tɕʰi214 lai̯35 tɤ0
B31_409.wav,t͡ɕɛː3 ta45 ɔː3 thɔː3 wha3,tɕje35 kwo214 tai̯51 fu0 tsai̯51 wo214 ljaŋ35 jɛn214 jɛn214 pʰi35 ɕja51 ʈʂʰou̯55 tjau̯51 i35 kʰwai̯51 ʐou̯51 jou̯35 tɕʰi35 ʂʐ̩51 nei̯51 jɛn35 tɕjau̯214 ʈʂʰou̯55 tɤ0 kəŋ51 kʰwan55 pi214 wei̯51 ʂəŋ55 kʰwai̯51 tsz̩0 hai̯35 kʰwan55
A4_97.wav,k͡ɕuː3 jaː3 haː3 waŋ uɛ tɛ53,ʂʐ̩214 jʊŋ51 ʈʂɤ51 jaŋ51 tɤ0 ja35 ʂwa55 hwei̯51 pu51 tʰʊŋ35 ʈʂʰəŋ35 tu51 tɤ0 tsʰz̩51 ʂaŋ55 ja35 in35 tsau̯51 ʈʂʰəŋ35 ja35 in35 ʈʂʰu55 ɕɥe51 piŋ51 tau̯214 ʈʂʐ̩51 ja35 ʈʂʰʐ̩214 kwo51 tu51 mwo35 swən214
B2_336.wav,tuː3 raː3thɔː3 tɔː3 taː3 taː53,wo214 pa214 tʰa55 tɤ0 ʈʂʰəŋ55 tsan51 ɕi55 fan51 ɕjɛn35 tsʰai̯51 tɤ0 pjau̯55 ʈʂwən214 njou̯35 tɕin55 wei̯51 aɚ̯0 tɤ0 iŋ55 y214 lu51 tau̯51 lɤ0 hɤ35 aɚ̯35 tai̯51 ʂaŋ51 faŋ51 kei̯214 ʂou̯51 kau̯55 tʰjau̯55 aɚ̯35 tsz̩0 tʰiŋ55
C31_644.wav,wɔː3 uː3 taː3 pɔoŋ3 3 tbɔː3 ɔn3,nan35 ʂwo55 ʂʐ̩51 kwo51 kʰɤ51 ɕin55 fu35 i51 tsau̯51 ɕiŋ51 tɕʰiŋ35 kwai̯55 ʈʂaŋ55 tsən214 nai̯51 ʂʐ̩51 tʰa55 ɕjaŋ55 tɤ0 ʂan55 kəŋ51 tɕʰiŋ55 tsʰwei̯51 ljou̯214 kəŋ51 nən51 ly51 ʂwei̯214 kəŋ51 kan55 tʰjɛn35
C20_618.wav,miː3 tuw3 kaŋ kɛ3 a53,i55 tɕjou̯214 sz̩51 i55 njɛn35 ʂʐ̩35 i55 ɥe51 ʂan214 kan55 niŋ35 pjɛn55 tɕʰy55 kən55 tɕy51 san55 san55 ʈʂʐ̩51 ɥɛn35 tsɤ35 tɕy214 ɕiŋ35 tsʰan55 i51 hwei̯51 i51 ɥɛn35 tɕiŋ51 ɕɥɛn214 i55 wei̯51 miŋ35 tɕjau̯51 sən55 tɕjɛn51 tɤ0 ɕɥe35 ɥɛn35 pei̯51 tʰwei̯55 wei̯35 hou̯51 ɕɥɛn214 ʐən35
C21_588.wav,miː3 aː ŋ3 aː53,i51 tʰjɛn55 tɕjɛn51 ʂɤ51 tsʰwən55 san55 ʂʐ̩35 i35 ʈʂwaŋ51 tɕʰi55 ʂʐ̩0 i55 swei̯51 tɤ0 lau̯214 tʰai̯51 tʰai̯0 waŋ35 njɛn35 y51 pu35 ku51 njɛn35 mai̯51 tʰi214 ʐwo51 ʈʂu214 tʊŋ51 paŋ55 lin35 tɕy55 tɕʰin35 li214 ʈʂən55 mai̯214 mi214
A23_47.wav,poː a43 ruː1 aː34 waː3 baːaː51,tsʰz̩214 hou̯51 tɕi51 ʈʂɤ214 mən0 hɤ35 kɤ51 jou̯214 kwan55 tɕi55 kou̯51 tsʊŋ214 ʂʐ̩51 jou̯214 i51 u35 i51 tɤ0 pa214 ljaŋ214 ʐən35 waŋ214 i35 kʰwai̯51 aɚ̯0 tsʰou̯51 ɕi55 waŋ51 tsʰu51 ʈʂʰəŋ35 i55 twan51 mei̯35 hau̯214 in55 ɥɛn35
C13_722.wav,s͡ɕː3 juː3 jaː3 w4a5ta51,ɕjɛn51 tɕje55 twan51 wei̯51 ʂəŋ55 ʂʐ̩51 je51 ʂou̯214 fa55 ʈʂan214 iŋ55 tsʰʊŋ35 wai̯51 jɛn35 ʈʂwan214 ɕjaŋ51 nei̯51 han35 i214 tʰi35 kau̯55 ɕjɛn51 jou̯214 wei̯51 ʂəŋ55 tsz̩55 ɥɛn35 tɤ0 li51 jʊŋ51 ɕjau̯51 ly0 wei̯35 ʈʂʊŋ51 tjɛn214
B33_260.wav,hɔruː3 saː1 ʔaːŋ3 thaː kiː51,hwa35 pei̯214 pei̯214 pu51 han51 tɕʰiŋ35 ʐəŋ35 wei̯51 tɕje214 ʈʂʰu35 tɤ0 ti51 tɕʰy55 niŋ51 kʰən214 ʐaŋ51 ɕja51 y51 mi214 ʈʂʊŋ214 tsz̩0 ɕja51 ti51 təŋ214 y214 je214 pu35 jau̯51 ʈʂʰʐ̩35 pwo55
A11_196.wav,t͡ː3 uː3 kuː14 waoː3 45 toː51,ʂən35 han51 u55 pʰwo35 ʂwo55 ʂən35 mɤ0 tjau̯51 tɕiŋ214 kwei̯214 ʈʂʰan35 ʈʂu51 lɤ0 wo214 aɚ̯51 kɤ55 jau̯51 ʈʂʰʐ̩55 hɤ55 jau̯51 tɕʰjɛn35 jʊŋ51 jau̯51 wo214 tɕja55 pʰwo51 tsʰai̯35 ɕjau̯55 tsai̯55
A34_136.wav,t͡ɕuː3 juŋ3 jaː3 waːɔ5 taː351,tɕy51 tɕja55 na35 ta51 kwaŋ214 pwo55 kʊŋ55 sz̩55 pau̯51 tau̯51 ʂwo55 tɕja55 na35 ta51 i51 sou̯55 u214 ʈʂwaŋ55 ɕyn35 lwo35 tʰiŋ214 tɕin55 tʰjɛn55 paŋ51 wan214 i214 tɕiŋ55 ʈʂʰu55 hai̯214 ʂʐ̩35 waŋ214 ta51 tɕʰjɛn214 tʰan55 tɕin51 ɕiŋ35 kwan214 ʈʂʐ̩51
A23_152.wav,siː3 wuː3 3 a5 tɔ3 3 ː53,sai̯51 tɕy51 wei̯35 ʈʂʐ̩35 je51 yn51 tʊŋ51 ɥɛn35 tswei̯51 ʈʂʰaŋ35 aɚ̯51 ʂʐ̩35 sz̩51 tɕʰjɛn55 mi214 je51 y35 yn51 tʊŋ51 ɥɛn35 tswei̯51 ʈʂʰaŋ35 aɚ̯51 ʂʐ̩35 i55 tɕʰjɛn55 mi214 tɕʰiŋ55 njɛn35 yn51 tʊŋ51 ɥɛn35 tswei̯51 ʈʂʰaŋ35 ʂʐ̩35 u214 tɕʰjɛn55 mi214
C32_501.wav,toʔɕ3 t͡ɕhː3 saː14 ʔaː3 taː5 taː3,kʰɤ214 ʂʐ̩51 ɕjau̯214 pʰaŋ51 tsz̩0 kʰɤ214 pje35 ʂəŋ55 piŋ51 pa51 tɤ0 pjau̯214 njaŋ35 tɤ0 tɕje51 ʈʂʐ̩0 tɕʰɥɛn35 tei̯214 tsan51 ʐu51 taŋ51 pʰu51 aɚ̯35 tɕʰje214 ʈʂou̯51 je51 ʈʂʰʐ̩55 pu51 hau̯214 ʂwei̯51 pu51 an55 pu35 ja51 y35 kwo35 nan51 taŋ55 tɕʰjɛn35
A9_1.wav,pʰː r3 wː3 nɔː dz ɛn1,tʰa55 tɕin214 pʰiŋ35 jau̯55 pu51 tɤ0 li51 ljaŋ51 tsai̯51 jʊŋ214 tau̯51 ʂaŋ51 ɕja51 fan55 tʰəŋ35 jʊŋ214 tʊŋ51 ʂɤ35 ɕiŋ35 ʈʂwaŋ51 ʐu35 hai̯214 tʰwən35 i51 ʈʂʐ̩35 i214 i51 tʰou̯35 tɤ0 jou̯55 ʂʐ̩51 liŋ214 ɕjɛn55
A6_213.wav,p͡ɕːuː s3 tɔː3 tiaː3 aŋ ː51,tɕiŋ55 ʂʐ̩35 jɛn51 ʈʂəŋ51 miŋ35 tɕʰi35 ʂa55 tɕiŋ55 tsz̩214 ɕjau̯51 kwo214 kau̯55 y35 mu51 tɕʰjɛn35 kwo35 nei̯51 i51 pan55 wai̯51 jʊŋ51 pi51 yn51 jau̯51 aɚ̯35 tɕʰje214 ʂʐ̩214 jʊŋ51 tɕʰi214 lai̯0 an55 tɕʰɥɛn35 faŋ55 pjɛn51
D31_784.wav,tɔɕuː3 paː 3 win145 naː3 aː3,ɥe51 waŋ214 sən55 lin35 li214 tsou̯214 kwaŋ55 sɤ51 ɥe51 lai̯35 ɥe51 an51 ɥɛn35 ɥɛn214 ʈʂʰwan35 lai̯35 ɕjʊŋ35 mau̯55 taŋ214 ʐən35 tɤ0 ɕjaŋ55 hu51 hu55 hwan51 tʰa55 je214 hɤ55 hɤ55 tɤ0 ta51 ʂəŋ55 tswo51 ta35
B11_406.wav,hau thuː3 tɔː3 hoŋ1 uː3 aː t3 s n14,wan51 ɕjɛn51 ʂʐ̩51 tɤ0 mau̯35 tɕin55 ʈʂʰwaŋ35 tan55 ʈʂʰaŋ214 la55 sz̩55 ʈʂʐ̩51 tiŋ55 ʈʂʰaŋ214 ʐʐ̩51 hwa51 ʈʂʰaŋ214 təŋ214 aɚ̯51 ʂʐ̩35 sz̩51 tɕja55 tɕʰi214 je51 i214 ɕjɛn55 hou̯51 wan35 ʈʂʰəŋ35 lɤ0 pan55 tɕʰjɛn55
B8_433.wav,tuː3 wɔː3 taː 51,ʈʂu51 tsaŋ51 pjɛn55 faŋ35 mou̯214 pu51 aɚ̯51 ljɛn35 ʈʂan51 ʂʐ̩51 ʈʂau̯51 tɕin55 ʈʂan51 kaŋ214 ʂʐ̩35 in35 in214 ɥe55 ɥe55 tʰiŋ55 tɕjɛn51 iŋ35 tɕʰy55 wai̯51 tɤ0 pu51 ɥɛn214 ʈʂʰu51 jou̯214 kʰu55 tɕʰi51 ʂəŋ55
